match_id,date,team_a,team_b,score_a,score_b,winner,event,maps
hltv_match_2384368,2025-08-11 09:00:00+00:00,The Huns,IHC,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384372,2025-08-11 09:00:00+00:00,Eruption,Just Swing,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384373,2025-08-11 09:00:00+00:00,JERSA,MAGICOS,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384371,2025-08-11 09:00:00+00:00,Rare Atom,BORING PLAYERS,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384366,2025-08-11 09:00:00+00:00,NomadS,FengDa,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384401,2025-08-11 10:00:00+00:00,GamerLegion,BIG,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384402,2025-08-11 10:00:00+00:00,HEROIC,Passion UA,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384403,2025-08-11 10:00:00+00:00,Ninjas in Pyjamas,FUT,,,team2,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384203,2025-08-11 10:00:00+00:00,Tricked,Partizan,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384404,2025-08-11 10:00:00+00:00,fnatic,ECSTATIC,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384313,2025-08-11 10:00:00+00:00,JiJieHao,ARCRED,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384222,2025-08-11 10:30:00+00:00,EYEBALLERS,Prestige,,,team1,European Pro League Season 27,0
hltv_match_2384288,2025-08-11 11:00:00+00:00,K27,Wildcard Academy,,,team1,ESEA League Season 54 Europe Elite Cup 1,0
hltv_match_2384275,2025-08-11 13:00:00+00:00,Betclic,BC.Game,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384273,2025-08-11 13:00:00+00:00,BetBoom,TPuDCATb TPu,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384271,2025-08-11 13:00:00+00:00,JiJieHao,Partizan,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384270,2025-08-11 13:00:00+00:00,Alliance,Sangal,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384272,2025-08-11 13:00:00+00:00,Zero Tenacity,Spirit Academy,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384269,2025-08-11 13:00:00+00:00,Nemiga,Insilio,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384204,2025-08-11 13:00:00+00:00,CYBERSHOKE,500,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384314,2025-08-11 13:15:00+00:00,HOTU,Metizport,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384276,2025-08-11 13:30:00+00:00,Betera,Passion UA,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384333,2025-08-11 17:00:00+00:00,JERSA,GameHunters,,,team2,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384332,2025-08-11 17:00:00+00:00,Keyd Stars,Dusty Roots,,,team2,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384331,2025-08-11 17:00:00+00:00,Yawara,KRÜ,,,team2,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384350,2025-08-11 21:00:00+00:00,FlyQuest RED,InControl,,,team2,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384352,2025-08-11 21:00:00+00:00,Aether,Wanted Goons,,,team1,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384315,2025-08-12 04:00:00+00:00,HOTU,Tricked,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384205,2025-08-12 04:00:00+00:00,Passion UA,CPH Wolves,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384413,2025-08-12 05:00:00+00:00,SemperFi,Mindfreak,,,team1,ESL Challenger League Season 50 Oceania Cup 1,0
hltv_match_2384316,2025-08-12 07:00:00+00:00,Spirit Academy,BC.Game,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384286,2025-08-12 07:00:00+00:00,UNiTY,MOUZ NXT,,,team1,ESEA League Season 54 Europe Elite Cup 1,0
hltv_match_2384249,2025-08-12 07:10:00+00:00,GenOne,Bushido Wildcats,,,team1,European Pro League Season 27,0
hltv_match_2384206,2025-08-12 07:30:00+00:00,Alliance,SINNERS,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384408,2025-08-12 09:00:00+00:00,Rare Atom,Eruption,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384405,2025-08-12 09:00:00+00:00,NomadS,Lynn Vision,,,team2,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384377,2025-08-12 09:00:00+00:00,GameHunters,Yawara,,,team2,CCT Season 3 South America Series 3,0
hltv_match_2384412,2025-08-12 09:00:00+00:00,BORING PLAYERS,Just Swing,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384406,2025-08-12 09:00:00+00:00,Chinggis Warriors,The Huns,,,team2,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384317,2025-08-12 10:00:00+00:00,ARCRED,Partizan,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384207,2025-08-12 10:15:00+00:00,Betclic,FAVBET,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384378,2025-08-12 12:00:00+00:00,Keyd Stars,Dusty Roots,,,team2,CCT Season 3 South America Series 3,0
hltv_match_2384280,2025-08-12 13:00:00+00:00,RUBY,OG,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384277,2025-08-12 13:00:00+00:00,BIG,The Glecs,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384279,2025-08-12 13:00:00+00:00,9INE,Tricked,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384283,2025-08-12 13:00:00+00:00,Nexus,CYBERSHOKE,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384282,2025-08-12 13:00:00+00:00,Sashi,PARIVISION,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384278,2025-08-12 13:00:00+00:00,Johnny Speeds,SAW,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384208,2025-08-12 13:15:00+00:00,HOTU,ARCRED,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384318,2025-08-12 13:25:00+00:00,500,Betclic,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384563,2025-08-12 16:45:00+00:00,FURIA fe,MIBR fe,,,team2,Lótus Challenge 2025,0
hltv_match_2384341,2025-08-12 17:00:00+00:00,Sharks,GameHunters,,,team1,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384340,2025-08-12 17:00:00+00:00,Fluxo,Dusty Roots,,,team2,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384338,2025-08-12 17:00:00+00:00,RED Canids,Galorys,,,team1,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384337,2025-08-12 17:00:00+00:00,Imperial,ShindeN,,,team1,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384262,2025-08-12 17:30:00+00:00,NRG,BOSS,,,team1,CCT Season 3 North America Series 1,0
hltv_match_2384354,2025-08-12 21:00:00+00:00,Arrival Seven,LAG,,,team2,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384358,2025-08-12 21:00:00+00:00,Shimmer,InControl,,,team2,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384360,2025-08-12 21:00:00+00:00,M80,Aether,,,team1,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384359,2025-08-12 21:00:00+00:00,Marsborne,Take Flyte,,,team1,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384250,2025-08-13 04:00:00+00:00,8Sins,Prestige,,,team2,European Pro League Season 27,0
hltv_match_2384509,2025-08-13 04:00:00+00:00,RUBY,The Glecs,,,team1,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384319,2025-08-13 04:00:00+00:00,GUN5,9INE,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384557,2025-08-13 05:00:00+00:00,Ground Zero,Rooster,,,team2,ESL Challenger League Season 50 Oceania Cup 1,0
hltv_match_2384477,2025-08-13 06:00:00+00:00,BIG,Passion UA,,,team1,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384479,2025-08-13 06:00:00+00:00,ENCE,BetBoom,,,team1,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384322,2025-08-13 07:00:00+00:00,Nexus,JiJieHao,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384251,2025-08-13 07:10:00+00:00,EYEBALLERS,Leo,,,team1,European Pro League Season 27,0
hltv_match_2384210,2025-08-13 08:00:00+00:00,Passion UA,500,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384552,2025-08-13 09:00:00+00:00,NomadS,BORING PLAYERS,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384551,2025-08-13 09:00:00+00:00,Kaleido,Chinggis Warriors,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384549,2025-08-13 09:00:00+00:00,Eruption,FengDa,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384480,2025-08-13 09:30:00+00:00,fnatic,PARIVISION,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384478,2025-08-13 09:40:00+00:00,Ninjas in Pyjamas,9INE,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384511,2025-08-13 10:00:00+00:00,NIP Impact,Imperial Valkyries,,,team2,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384321,2025-08-13 10:00:00+00:00,Sangal,Metizport,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384417,2025-08-13 11:00:00+00:00,Keyd Stars,Crashers,,,team2,CCT Season 3 South America Series 3,0
hltv_match_2384211,2025-08-13 11:45:00+00:00,ENCE,Partizan,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384323,2025-08-13 11:45:00+00:00,Sharks,ODDIK,,,team2,Circuito FERJEE de Esports 2025 Finals,0
hltv_match_2384485,2025-08-13 12:40:00+00:00,BIG,9INE,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384430,2025-08-13 13:00:00+00:00,Spirit Academy,JiJieHao,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384320,2025-08-13 13:00:00+00:00,CYBERSHOKE,ECLOT,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384432,2025-08-13 13:00:00+00:00,Betclic,Passion UA,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384434,2025-08-13 13:00:00+00:00,Tricked,RUBY,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384429,2025-08-13 13:00:00+00:00,Insilio,Sangal,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384433,2025-08-13 13:00:00+00:00,SAW,The Glecs,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384435,2025-08-13 13:00:00+00:00,Sashi,GUN5,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384418,2025-08-13 14:00:00+00:00,GameHunters,ShindeN,,,team2,CCT Season 3 South America Series 3,0
hltv_match_2384486,2025-08-13 14:10:00+00:00,ENCE,PARIVISION,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384212,2025-08-13 14:10:00+00:00,HOTU,SINNERS,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384324,2025-08-13 15:10:00+00:00,Imperial,RED Canids,,,team1,Circuito FERJEE de Esports 2025 Finals,0
hltv_match_2384450,2025-08-13 17:00:00+00:00,MAGICOS,KRÜ,,,team2,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384452,2025-08-13 17:00:00+00:00,Crashers,ShindeN,,,team2,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384448,2025-08-13 17:00:00+00:00,Keyd Stars,GameHunters,,,team2,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384264,2025-08-13 17:30:00+00:00,M80,Marsborne,,,team1,CCT Season 3 North America Series 1,0
hltv_match_2384462,2025-08-13 21:00:00+00:00,Akimbo,Take Flyte,,,team2,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384213,2025-08-14 04:00:00+00:00,ENCE,Betclic,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384252,2025-08-14 04:00:00+00:00,BIG Academy,Bushido Wildcats,,,team2,European Pro League Season 27,0
hltv_match_2384501,2025-08-14 04:00:00+00:00,Nexus,GUN5,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384253,2025-08-14 06:30:00+00:00,Prestige,Leo,,,team2,European Pro League Season 27,0
hltv_match_2384502,2025-08-14 07:00:00+00:00,BC.Game,Partizan,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384214,2025-08-14 07:00:00+00:00,500,SINNERS,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384556,2025-08-14 09:00:00+00:00,Kaleido,NomadS,,,team2,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384289,2025-08-14 09:00:00+00:00,SKYFURY,UNiTY,,,team2,ESEA League Season 54 Europe Elite Cup 1,0
hltv_match_2384555,2025-08-14 09:00:00+00:00,Eruption,IHC,,,team2,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384482,2025-08-14 09:00:00+00:00,ECSTATIC,JiJieHao,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384484,2025-08-14 09:00:00+00:00,FUT,Spirit Academy,,,team1,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384553,2025-08-14 09:30:00+00:00,Lynn Vision,The Huns,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384150,2025-08-14 10:00:00+00:00,MOUZ,Astralis,,,team1,BLAST Bounty 2025 Season 2 Finals,0
hltv_match_2384290,2025-08-14 10:00:00+00:00,VP.Prodigy,K27,,,team1,ESEA League Season 54 Europe Elite Cup 1,0
hltv_match_2384503,2025-08-14 10:00:00+00:00,ECLOT,Metizport,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384215,2025-08-14 10:00:00+00:00,ENCE,SINNERS,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384325,2025-08-14 11:00:00+00:00,ODDIK,Imperial,,,team2,Circuito FERJEE de Esports 2025 Finals,0
hltv_match_2384151,2025-08-14 12:20:00+00:00,The MongolZ,Aurora,,,team1,BLAST Bounty 2025 Season 2 Finals,0
hltv_match_2384444,2025-08-14 13:00:00+00:00,CYBERSHOKE,ENCE,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384520,2025-08-14 13:00:00+00:00,Imperial Valkyries,Eternal Fire,,,team2,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384439,2025-08-14 13:00:00+00:00,BetBoom,HOTU,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384442,2025-08-14 13:00:00+00:00,9INE,OG,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384504,2025-08-14 13:00:00+00:00,Betclic,Tricked,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384438,2025-08-14 13:00:00+00:00,Zero Tenacity,Partizan,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384437,2025-08-14 13:00:00+00:00,Nemiga,Alliance,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384441,2025-08-14 13:00:00+00:00,Johnny Speeds,BIG,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384440,2025-08-14 13:00:00+00:00,BC.Game,Betera,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384326,2025-08-14 13:50:00+00:00,Sharks,RED Canids,,,team1,Circuito FERJEE de Esports 2025 Finals,0
hltv_match_2384421,2025-08-14 14:00:00+00:00,Bounty Hunters,Dusty Roots,,,team2,CCT Season 3 South America Series 3,0
hltv_match_2384422,2025-08-14 18:00:00+00:00,Yawara,R2,,,team2,CCT Season 3 South America Series 3,0
hltv_match_2384267,2025-08-14 18:45:00+00:00,M80,Wildcard,,,team2,CCT Season 3 North America Series 1,0
hltv_match_2384472,2025-08-14 21:00:00+00:00,M80,Marsborne,,,team1,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384476,2025-08-14 21:00:00+00:00,Arrival Seven,Wanted Goons,,,team1,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384469,2025-08-14 21:00:00+00:00,NRG,LAG,,,team1,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384505,2025-08-15 04:00:00+00:00,Spirit Academy,JiJieHao,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384254,2025-08-15 04:00:00+00:00,Eternal Fire,WOPA,,,team2,European Pro League Season 27,0
hltv_match_2384513,2025-08-15 04:00:00+00:00,SINNERS,Leo,,,team1,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384514,2025-08-15 07:00:00+00:00,Betera,Famalicão,,,team1,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384255,2025-08-15 07:15:00+00:00,Alliance,Mousquetaires,,,team1,European Pro League Season 27,0
hltv_match_2384506,2025-08-15 07:45:00+00:00,500,CYBERSHOKE,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384487,2025-08-15 07:50:00+00:00,OG,JiJieHao,,,team1,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384492,2025-08-15 09:00:00+00:00,Nemiga,Spirit Academy,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384564,2025-08-15 09:00:00+00:00,The Huns,IHC,,,team1,ESL Challenger League Season 50 Asia-Pacific Cup 1,0
hltv_match_2384490,2025-08-15 09:55:00+00:00,BetBoom,fnatic,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384515,2025-08-15 10:00:00+00:00,CPH Wolves,KHAN,,,team1,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384507,2025-08-15 10:00:00+00:00,ARCRED,Sangal,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384152,2025-08-15 10:00:00+00:00,Vitality,Liquid,,,team1,BLAST Bounty 2025 Season 2 Finals,0
hltv_match_2384423,2025-08-15 11:00:00+00:00,ShindeN,Yawara,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384327,2025-08-15 11:45:00+00:00,ODDIK,Sharks,,,team1,Circuito FERJEE de Esports 2025 Finals,0
hltv_match_2384584,2025-08-15 13:00:00+00:00,TPuDCATb TPu,OG,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384516,2025-08-15 13:00:00+00:00,SPARTA,1win,,,team1,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384589,2025-08-15 13:00:00+00:00,Nexus,Alliance,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384585,2025-08-15 13:00:00+00:00,Betclic,BIG,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384588,2025-08-15 13:00:00+00:00,Sashi,Partizan,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384582,2025-08-15 13:00:00+00:00,Sangal,CYBERSHOKE,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384587,2025-08-15 13:00:00+00:00,RUBY,HOTU,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384586,2025-08-15 13:00:00+00:00,The Glecs,Betera,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384153,2025-08-15 13:20:00+00:00,Spirit,Virtus.pro,,,team1,BLAST Bounty 2025 Season 2 Finals,0
hltv_match_2384424,2025-08-15 14:15:00+00:00,KRÜ,Crashers,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384508,2025-08-15 16:00:00+00:00,HOTU,9INE,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384460,2025-08-15 17:00:00+00:00,Galorys,ShindeN,,,team2,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384459,2025-08-15 17:00:00+00:00,Fluxo,KRÜ,,,team1,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384455,2025-08-15 17:55:00+00:00,BESTIA,Sharks,,,team1,ESL Challenger League Season 50 South America Cup 1,0
hltv_match_2384328,2025-08-15 18:30:00+00:00,Imperial,ODDIK,,,team1,Circuito FERJEE de Esports 2025 Finals,0
hltv_match_2384426,2025-08-15 19:00:00+00:00,InControl,LAG,,,team2,ESEA League Season 54 North America Elite Cup 1,0
hltv_match_2384268,2025-08-15 19:30:00+00:00,NRG,Wildcard,,,team1,CCT Season 3 North America Series 1,0
hltv_match_2384611,2025-08-15 21:00:00+00:00,Marsborne,Arrival Seven,,,team1,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384608,2025-08-15 21:00:00+00:00,LAG,Take Flyte,,,team1,ESL Challenger League Season 50 North America Cup 1,0
hltv_match_2384636,2025-08-15 21:10:00+00:00,Shimmer,FlyQuest RED,,,team1,Dust2.us Eagle Masters Series 3,0
hltv_match_2384521,2025-08-16 04:00:00+00:00,Leo,Famalicão,,,team1,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384575,2025-08-16 06:30:00+00:00,FORZE Reload,Bushido Wildcats,,,team1,European Pro League Season 27,0
hltv_match_2384656,2025-08-16 06:30:00+00:00,Wildcard Academy,MASONIC,,,team1,United21 League Season 36,0
hltv_match_2384495,2025-08-16 07:00:00+00:00,JiJieHao,ECSTATIC,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384639,2025-08-16 07:00:00+00:00,BC.Game,ARCRED,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384658,2025-08-16 09:00:00+00:00,WOPA,Sangal Academy,,,team1,United21 League Season 36,0
hltv_match_2384494,2025-08-16 09:00:00+00:00,ENCE,fnatic,,,team2,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384640,2025-08-16 10:00:00+00:00,9INE,CYBERSHOKE,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384154,2025-08-16 10:00:00+00:00,MOUZ,Spirit,,,team2,BLAST Bounty 2025 Season 2 Finals,0
hltv_match_2384523,2025-08-16 10:00:00+00:00,SINNERS,Betera,,,team2,CCT Season 3 Europe Series 5 Closed Qualifier,0
hltv_match_2384699,2025-08-16 11:45:00+00:00,X7,ShindeN,,,team2,CS Asia Championships 2025 Americas Open Qualifier,0
hltv_match_2384155,2025-08-16 12:35:00+00:00,Vitality,The MongolZ,,,team2,BLAST Bounty 2025 Season 2 Finals,0
hltv_match_2384496,2025-08-16 12:35:00+00:00,FUT,Spirit Academy,,,team1,StarLadder StarSeries Fall 2025 Europe Closed Qualifier,0
hltv_match_2384606,2025-08-16 13:00:00+00:00,Betera,HOTU,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384702,2025-08-16 13:00:00+00:00,GameHunters,ShindeN,,,team1,CS Asia Championships 2025 Americas Open Qualifier,0
hltv_match_2384605,2025-08-16 13:00:00+00:00,OG,BIG,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384607,2025-08-16 13:00:00+00:00,Sashi,Nexus,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384600,2025-08-16 13:00:00+00:00,Nemiga,Zero Tenacity,,,team2,ESL Challenger League Season 50 Europe Cup 1,0
hltv_match_2384601,2025-08-16 13:00:00+00:00,BetBoom,BC.Game,,,team1,ESL Challenger League Season 50 Europe Cup 1,0
